"Bewertungs_ID","Specificity_Score","Problem_Identification_Score","Solution_Offering_Score","Explanation_Score","Total_Score","Constructivity"
"rev-075330fc-9d13-407a-9f4e-bd15fa0552b1",1,1,1,1,0,0
"rev-00006c88-7cb8-413c-97ed-0127ebb849bd",2,1,1,1,1.25,0
"rev-c42c85ab-005c-427f-aeaa-137a35962a54",1,1,1,1,0,0
"rev-f0ee58f4-fa1b-4255-8aa0-00d972038bb5",3,2,1,3,6.25,1
"rev-1a9ca774-b68b-410f-a585-77ec11521e6a",1,1,1,1,0,0
"rev-ddb62b50-c8e0-4ca5-a66b-2b34be1b274c",2,1,1,1,1.25,0
"rev-228c7bcc-2199-47f6-9fef-15b47d07d869",2,1,1,2,2.5,0
"rev-8c8013b0-2600-4a47-bb18-9d541f306c70",3,3,1,3,7.5,1
"rev-61c716c9-3b95-46ff-b39d-c85176a23d6c",3,1,1,3,5,1
"rev-357a5c1e-4948-4704-a752-1f89b8354068",3,3,2,3,8.75,1
"rev-4cb2d711-85d4-4c60-9a25-773f34e8eb1e",3,3,3,3,10,1
"rev-a9d4f42b-41ca-4c4b-86a1-b57ae2561407",3,2,1,2,5,1
"rev-a0e7c1be-00a5-407f-8657-ecf8eb748f9c",2,2,2,2,5,1
"rev-f99a1668-0ae7-4884-a87b-0c91a340c3d4",3,2,1,3,6.25,1
"rev-fcc2b34d-b911-4eca-b10b-de00b87538b3",2,1,1,2,2.5,0
"rev-f20e5113-57cb-47cd-be23-69d971912b31",1,1,1,1,0,0
"rev-51266fcc-bd67-414f-984a-30bd2c9d7f27",1,2,1,1,1.25,0
"rev-5bc52a44-9d55-4fc7-bfe7-d7cd72b5242e",1,1,1,1,0,0
"rev-17707775-22f3-4667-a56a-9608990c0de2",2,1,1,1,1.25,0
"rev-378bc601-1557-4025-9ed3-08c3493a49a3",2,1,1,2,2.5,0
"rev-81887b72-df92-44dd-a16e-1367b7c041d3",3,2,1,2,5,1
"rev-0568cb24-14b6-4a03-8b58-255b24b34c0e",2,1,1,1,1.25,0
"rev-30fc2138-90e7-488a-b98c-03fd3235f5ff",2,1,1,2,2.5,0
"rev-0882b641-7608-4869-b261-11ea854bdaed",1,1,1,1,0,0
"rev-16266c4a-07da-4260-8805-22e1b86a12bb",1,1,1,1,0,0
"rev-c54b0452-af8f-4b36-92d8-08ae9b77889c",3,3,1,2,6.25,1
"rev-272cbd75-a427-49fe-8bc2-ad09b20fe78e",2,1,1,3,3.75,0
"rev-60cd4147-3841-4725-907e-c924e103f7f2",2,1,1,1,1.25,0
"rev-c643c0b3-6f8d-4051-a654-5b942931703b",2,1,1,2,2.5,0
"rev-4ef1183a-f736-4b92-aa7a-e570ae38a7b1",3,1,1,2,3.75,0
"rev-13f4d84b-4200-430d-ae77-1f1bef61ea05",2,2,1,2,3.75,0
"rev-ab5b58e3-ab53-46a7-8a81-9cbcf04d0b30",1,1,1,1,0,0
"rev-c7e028f8-4c62-478c-b387-091b5b4b9721",2,1,1,2,2.5,0
"rev-bb714e42-802f-496b-8831-9f16dc2f728d",2,1,1,1,1.25,0
"rev-988de4d5-1cd5-4106-bcf3-98512b1ae2ac",3,3,2,2,7.5,1
"rev-b407b74c-5d28-483f-9413-56a80cdecca2",1,1,1,1,0,0
"rev-acd6493f-d311-41ec-8c8e-eceef0f6d70f",3,1,1,2,3.75,0
"rev-eb454589-d02a-4c81-9913-ed5d72cb6853",2,1,1,1,1.25,0
"rev-5b95a24a-0644-4a8e-8941-6d825f895343",2,1,1,1,1.25,0
"rev-0bdc0fc0-f9d3-477d-b15c-c84416aa6f12",1,1,1,1,0,0
"rev-f5c852fa-87d1-4675-8029-16b09cec1503",2,3,1,1,3.75,0
"rev-90efbb88-db81-4feb-b6f7-74aae90811ab",1,1,1,1,0,0
"rev-f6ea5a17-2ac5-452c-ad84-b49cdafcc644",2,1,1,2,2.5,0
"rev-f086552c-fa5b-46c5-b309-ddd58b6fb087",2,1,1,2,2.5,0
"rev-95a3d88e-1bab-42ff-8c43-51dc0072262a",1,1,1,1,0,0
"rev-f078100b-57bf-4b01-82b6-d5e40cd4c631",2,1,1,2,2.5,0
"rev-a6300551-e895-483c-a5c9-93070e5213b4",2,3,3,3,8.75,1
"rev-c2e240df-bf04-427d-9091-aa05e4cea04b",1,1,1,1,0,0
"rev-7c129ea6-5842-4d28-b5ba-63004548d05a",2,1,1,2,2.5,0
"rev-98a058d0-8739-453d-9820-e725cec48e9f",2,1,1,1,1.25,0
"rev-d3ff5977-32b7-4d54-b2a5-93f804090271",3,1,1,3,5,1
"rev-db9e869d-c789-4e7a-8f6b-e260714cedf1",2,1,1,2,2.5,0
"rev-6a1dfe3c-e7cd-487d-bada-99940fd10f04",3,1,1,2,3.75,0
"rev-e0d0fe14-1385-440d-b59e-040dbe3dfa85",1,1,1,1,0,0
"rev-1b0c377d-151c-4cc9-a16e-f7134275c9a4",1,1,1,1,0,0
"rev-0e756aa5-3c3c-4525-a79b-67ec726c9f6d",2,1,1,1,1.25,0
"rev-9f337acb-1dbb-4c7d-8868-d14d566af2bc",2,1,1,2,2.5,0
"rev-e40f3a95-294f-4a73-ae98-538ea4027f10",2,1,1,1,1.25,0
"rev-57d8dd8d-8cd8-4bfa-b1c4-2b21811263f5",2,1,1,1,1.25,0
"rev-06a718a5-7487-419a-bef3-4af8e70aa7cb",2,1,1,1,1.25,0
"rev-df902406-e89c-4197-88dd-8eabcd5aac19",2,3,1,1,3.75,0
"rev-2810374c-dba2-42d4-9dc2-b444f549614a",2,1,1,2,2.5,0
"rev-2b464523-4cdc-4807-8f33-51a46959323e",2,1,1,1,1.25,0
"rev-e47781d7-069f-40ea-bc80-c0334e83285c",1,1,1,1,0,0
"rev-ddee7eb7-386b-4eed-933c-c7d9a7d63c8a",2,1,2,2,3.75,0
"rev-c63ff2df-9920-497f-9643-c7c5bfd27eb2",2,1,2,2,3.75,0
"rev-f7339037-2711-4332-9f9c-93dd0eaa2a14",3,1,1,3,5,1
"rev-bf2e5513-43f4-4265-a7c4-94063f1b4b06",2,2,1,2,3.75,0
"rev-6b85d12d-20bb-4c18-9931-ffaabca62018",1,1,1,1,0,0
"rev-f6e6873b-2655-4056-b719-1e3d0bdb6214",2,3,2,2,6.25,1
"rev-48e11312-6e9f-4fa5-86e3-1a15928655cb",1,1,1,1,0,0
"rev-7e333d80-6bdd-436a-905c-36b923ca38f5",3,1,1,3,5,1
"rev-4062857f-cdb3-478d-abe8-643e578e36f0",3,3,3,2,8.75,1
"rev-244a0222-5acc-456f-aaae-94d1f2d00c84",1,1,1,1,0,0
"rev-2b253bf0-a51f-4bae-9101-6589aed89d5d",1,1,1,1,0,0
"rev-29f1afd5-9409-4c2d-899b-6e0c5f33d9b8",2,3,2,2,6.25,1
"rev-4a4eff92-2313-4c4c-ad77-a21bbfe90feb",2,2,2,2,5,1
"rev-37b1c235-6243-4a7d-80fe-72409d25eb40",3,2,2,3,7.5,1
"rev-bfd830f2-c8c5-439d-b9be-ae3291afdd1f",1,1,1,1,0,0
"rev-8454482a-4998-4162-a619-942b0ac9dd95",2,1,1,1,1.25,0
"rev-c8a72a6e-e88b-49d5-9903-19f1e63b6183",2,1,1,1,1.25,0
"rev-b4294d79-0a20-4611-a87a-0861f82fe826",2,1,2,2,3.75,0
"rev-1aed3642-9964-4231-8387-20a7b4efa3cb",3,3,1,1,5,1
"rev-08b7595a-fe86-4647-bded-1656f73a7be9",2,1,1,1,1.25,0
"rev-d3e2ff93-f37a-4a31-b6e2-56c339be8aa5",2,1,1,1,1.25,0
"rev-29c3ef5d-a527-4edd-a0a4-06ab32c744ac",2,2,2,3,6.25,1
"rev-5f7c22e7-b687-4cdf-8226-e132dc3d38ed",2,2,1,2,3.75,0
"rev-a3e3aac7-44e3-4624-8e02-313b7e1493f5",1,1,1,1,0,0
"rev-24a90a46-0595-453a-9681-c149646a6491",1,1,1,1,0,0
"rev-d11c1a02-5bb3-48df-a4f4-7c99f9789b02",2,1,1,1,1.25,0
"rev-02e0b4c3-564c-4359-a4e4-754b5b8d79b1",1,1,1,1,0,0
"rev-32fbc2ca-7cb7-4665-829b-359aa492d7f4",3,1,2,3,6.25,1
"rev-d35f1d64-6eb0-46e0-956e-866cf1e5f669",3,1,2,2,5,1
"rev-a4fb726d-0e83-4ba3-8620-3e43e71ae98b",2,1,3,2,5,1
"rev-8f1e2589-d35c-43fd-981e-74eb777b2054",3,1,1,3,5,1
"rev-132bc7da-ea80-45f7-be79-5fe957187cc5",3,1,1,1,2.5,0
"rev-234720f4-7ae3-4ff6-910e-0e0d70d24561",1,1,1,1,0,0
"rev-f97baeb8-8750-4995-899c-b7c40ea84c3f",1,1,1,1,0,0
"rev-7c838c14-b80e-4d4a-aa35-6c703d3061d4",3,2,2,2,6.25,1
"rev-651b588a-8ed6-4006-ab47-2633b3b0d480",3,3,1,2,6.25,1
"rev-827c9d10-d4e7-4d64-91c9-622d3835ad67",2,1,1,1,1.25,0
"rev-9f78dab1-1a03-446b-b4e0-d579af0d184a",1,1,1,1,0,0
"rev-ce375b51-bfbd-4459-9ef4-deaecc6abfb3",1,1,1,1,0,0
"rev-a8e2e4d9-552b-4e9b-93bf-fe5c7a9344e8",1,1,1,1,0,0
"rev-ea67cc08-7d72-4db5-99f9-6f223942ff32",2,1,1,2,2.5,0
"rev-78736205-ac49-48c9-8ece-026158bed84f",3,1,1,2,3.75,0
"rev-6ef65f17-f344-4049-9c4e-8b34eaef060a",3,3,3,3,10,1
"rev-63df994b-ebe6-4ec4-ba19-f5e455ea0fe3",2,1,1,1,1.25,0
"rev-4639ed1e-a156-42e4-a278-6ad46f9efe52",3,1,1,3,5,1
"rev-ea160361-1849-49a9-a26b-cf7741657d1d",2,2,1,1,2.5,0
"rev-6915fb6f-c024-4634-adc6-8970777b52ef",1,1,1,1,0,0
"rev-cf9dc152-79bc-45f1-a421-303beef1fa76",3,3,2,3,8.75,1
"rev-dd9a9a13-b596-4dff-a251-b76b0242e48f",1,1,1,1,0,0
"rev-7a9eaa39-8c91-4774-9e9e-49fc8673c74c",3,1,1,1,2.5,0
"rev-b55c42bb-2c2d-4f61-9b71-e5ed9678c8e7",2,1,1,2,2.5,0
"rev-c8a040d9-5d04-44d5-b4ef-c06a4d610f53",1,1,1,1,0,0
"rev-39480e2f-de6e-4c4d-9c40-5c7722afc502",2,1,1,1,1.25,0
"rev-7c3a3a1b-bf1e-4f8b-bbed-a742a87c1a7d",2,2,1,1,2.5,0
"rev-69a97152-9fff-4381-9b18-a5f37d8594ee",2,1,1,1,1.25,0
"rev-1aeb2c52-d94a-4157-b91a-800f00e9c1b8",2,1,1,2,2.5,0
"rev-c25b8b8c-72f5-40e7-a633-3379b5ab46ee",3,1,1,3,5,1
"rev-c8eba956-5855-4361-8869-96c573c68d00",2,3,2,3,7.5,1
"rev-b109b1f4-7b31-49b3-a2b3-58a26999bf28",1,1,1,1,0,0
"rev-d2f525db-12f5-44bb-a3c1-82bd94452d90",2,1,1,1,1.25,0
"rev-5e19cf34-3118-4adb-a117-4c7671b8d9cf",2,1,1,2,2.5,0
"rev-8d7d67bc-e943-4f65-95cc-817716e6ee5c",3,1,2,2,5,1
"rev-1978e7e0-ec33-4540-ab29-461911b6923d",2,1,1,3,3.75,0
"rev-4ed6c307-6b14-4dfa-a6b2-310c0ba10170",2,2,1,2,3.75,0
"rev-1043973d-1b4b-4ad2-9ac1-7c8940c96ad9",3,3,2,3,8.75,1
"rev-b87abd98-be34-41f9-89a7-f40c9dc74bf5",2,1,1,1,1.25,0
"rev-2612d666-4062-45dc-b1d8-19d55c85e27e",3,1,1,3,5,1
"rev-38ed5b29-4527-4646-bd5b-62767ec6c5be",2,1,1,1,1.25,0
"rev-62d94622-d1df-44d2-8e2f-49d87cbedde7",2,1,1,1,1.25,0
"rev-13e49cb6-093c-480e-8277-837e15b0dbe0",2,1,1,1,1.25,0
"rev-43995d04-d838-4c9a-93c7-8b9544d179fe",2,2,1,2,3.75,0
"rev-9b8d755a-0c02-4358-a7ac-1ab5a3e7b99c",2,1,1,2,2.5,0
"rev-2930fd48-6237-40af-8f17-da8f18ce7c09",2,1,1,2,2.5,0
"rev-2900c96c-af67-4463-baf8-afea8bcf70ce",2,1,1,1,1.25,0
"rev-edfff139-c68e-47d6-a3df-78ecd500922c",3,1,2,3,6.25,1
"rev-60655ed9-8a82-43da-84cf-52f1aca267cd",3,1,1,3,5,1
"rev-26290a84-115a-4c17-ac75-43863d7b0562",3,3,2,2,7.5,1
"rev-47ad6492-1d4e-4d95-ae62-287230fa7626",1,1,1,1,0,0
"rev-ec61be03-a66f-4703-8da8-6a351046e333",3,1,2,2,5,1
"rev-1d6529be-0978-4220-8551-ab7ee3bde773",2,1,2,2,3.75,0
"rev-d93ca9e3-b597-4727-9004-794897cb0f50",2,1,1,2,2.5,0
"rev-5eb50356-a530-4162-9811-642b783841a8",3,1,1,2,3.75,0
"rev-dd209606-50b7-470d-9f23-ec0cf9f502fe",2,1,1,1,1.25,0
"rev-fcb67601-f743-4d95-9075-722256843524",1,1,1,1,0,0
"rev-28cbacfb-a757-44bd-b857-f09b09d85305",2,2,1,2,3.75,0
"rev-313f5a1b-274a-4f42-8f0e-3b70fbcb8420",3,3,2,2,7.5,1
"rev-2da42585-f4f0-4858-9c2d-65de7b36c349",2,1,1,2,2.5,0
"rev-50c7d7c6-b08a-4b02-852e-28a140c4fc5b",3,2,2,3,7.5,1
"rev-72860ac5-6dbe-4135-a4f3-60624af45b33",3,1,2,2,5,1
"rev-53bdb3f5-2644-40c6-8607-1dcd93062ff0",3,1,1,2,3.75,0
"rev-fda0c97b-1b49-4beb-9eb1-643abacec1e4",2,1,1,1,1.25,0
"rev-737c53ae-cdc7-4347-b296-5ecb1884be72",1,1,1,1,0,0
"rev-23910122-8e9b-4c38-991e-f3285d516d66",2,1,1,2,2.5,0
"rev-a8001152-73ea-4071-973e-cac5b48a0df2",3,3,1,2,6.25,1
"rev-056627e0-4fe5-466d-b831-44e8bb8c4a11",1,1,1,1,0,0
"rev-3f846bc5-fd8e-4779-a0b8-74a7df705666",2,1,1,1,1.25,0
"rev-8be2a984-a8e1-452e-a4b9-0f2be29032e4",2,3,1,2,5,1
"rev-f023c68e-b3ce-45ad-91e7-a74f6fcfc781",1,1,1,1,0,0
"rev-43b58882-c3e7-4dc0-8aaf-6b78f386cd3d",2,1,1,1,1.25,0
"rev-40719ff3-bc26-42d8-a789-6fff11293df4",3,2,1,2,5,1
"rev-a27f564b-1467-4a4e-866b-e10def650901",1,1,1,1,0,0
"rev-423afdd6-c5a4-417c-84a6-0e804bb46372",2,1,1,2,2.5,0
"rev-d87b75a5-38a4-451b-99ba-70c0a494b206",3,3,1,1,5,1
"rev-ee87c01e-ae2c-4975-a139-cf1481bbf853",3,3,1,3,7.5,1
"rev-09171df9-a35c-4e31-8526-b5af5ec2c542",2,1,1,1,1.25,0
"rev-525345eb-9976-4db7-ae39-d7a82cbe18fe",1,1,1,1,0,0
"rev-2d7512af-d4e0-4b87-a601-155d965f3541",3,3,2,3,8.75,1
"rev-12f14d96-0288-4c0a-ae1c-a68a291ceada",2,1,1,2,2.5,0
"rev-08e24a08-05b3-419c-a07f-169261f5ad5d",2,1,1,2,2.5,0
"rev-abc004a3-05cd-4b16-8313-7e20c6d11743",2,3,1,1,3.75,0
"rev-923b62f5-77af-42cb-8036-529f83ab7a4f",3,1,2,2,5,1
"rev-ebae13ef-ffad-4313-a40e-a6b2b0603cb3",3,3,2,2,7.5,1
"rev-1f9c997e-88f1-46fb-a424-32a67992091a",2,1,1,2,2.5,0
"rev-ec07bdf7-45e1-4cce-a3fe-e40ae0d8519c",2,1,1,1,1.25,0
"rev-2c9daea6-bc3d-42cf-bccc-dce969f755fe",2,3,1,2,5,1
"rev-a7ae8348-85db-4fb0-87cb-a31251af29a8",1,2,1,2,2.5,0
"rev-b1c99089-9e21-4fa4-95ab-7319a82b961a",2,3,1,3,6.25,1
"rev-8f09c164-84a7-430e-ab92-947d125f64d0",2,1,1,1,1.25,0
"rev-860a9645-1f56-4152-9982-ef3084e566c5",1,1,1,1,0,0
"rev-7bbccd38-8c47-4a0d-aa51-183eb4effb26",1,1,1,1,0,0
"rev-b3627b5c-136f-4124-94a3-6ff0f8b20189",2,3,1,2,5,1
"rev-3d66c02c-02f2-42b9-820a-ce7e13a1b819",2,2,1,2,3.75,0
"rev-ed4b46e7-4884-4bf4-83c8-ab313719861d",3,2,2,3,7.5,1
"rev-03d949e4-82c0-4286-b345-933849f70514",2,2,1,2,3.75,0
"rev-2ecb693d-5ac7-495d-8bcf-54cd19f29ac2",2,1,1,2,2.5,0
"rev-236d0e19-c4be-463a-baf8-1e3d45ca9c0d",2,1,1,1,1.25,0
"rev-181b0198-4ba2-497b-a516-e2fd0c50340d",3,1,1,3,5,1
"rev-626b0a00-2eb8-441f-99a8-1f121a69a541",3,3,1,3,7.5,1
"rev-73f2055f-c502-4943-b42d-709f2bb508c7",3,1,1,3,5,1
"rev-f67a92e1-7303-41c0-b8e6-2d8c4070c376",2,1,1,1,1.25,0
"rev-8665485f-68ee-491e-ae47-5d68971db9a3",2,1,1,1,1.25,0
"rev-39c24967-1297-4617-84ea-f2ce16b632aa",2,1,2,1,2.5,0
"rev-2f0ee9dc-18df-4efd-bd97-2372252f964d",1,1,1,1,0,0
"rev-a1f2b46b-16a6-4c59-b2d7-40273f79b1e7",1,1,1,1,0,0
"rev-5bd53b16-b32e-4b58-9c83-fd2e330b2f2b",2,3,1,2,5,1
"rev-fafdb588-4b00-4bf7-99e3-de2e0f5068bd",2,2,2,2,5,1
"rev-57fc0f46-0c77-4573-b56b-8607806d152d",2,1,2,2,3.75,0
"rev-da1a0ef0-f3ac-4eef-b87d-c60936764d60",3,2,2,2,6.25,1
"rev-1df314d1-fe94-43bf-a6e9-5fd3055934a0",2,3,1,2,5,1
"rev-71594a2c-afd4-42ef-abad-74f47de8e2b1",2,1,1,2,2.5,0
"rev-51737886-0a84-4ecf-b5db-b6c7f2580b17",2,1,2,1,2.5,0
"rev-08ba0c03-4167-4b7f-9a58-1d003dc4d0d5",2,1,1,2,2.5,0
"rev-1abd64ad-5b44-4174-bd15-2f427b57b7a6",2,1,1,2,2.5,0
"rev-f7ddba8d-e598-46ee-98a4-b931548e209b",1,1,1,1,0,0
"rev-55e1ed3e-7446-499f-9e24-eada98795fa9",3,1,1,2,3.75,0
"rev-f87d5bc5-c5eb-43a3-be5e-d99ce2f04583",2,1,1,2,2.5,0
"rev-468ca026-f3ee-44e3-a38c-467bacbaa2e7",2,1,1,1,1.25,0
"rev-ec034418-54e4-42af-b88d-2be30d4200fd",3,1,1,2,3.75,0
"rev-aa4802c6-ba77-4ccf-9804-cb317cb0d582",3,1,1,2,3.75,0
"rev-59f87cb0-a65d-4672-86eb-fb005c1502e9",3,1,1,1,2.5,0
"rev-19bd9465-1ba7-49e7-a832-6845fae606ba",1,1,1,1,0,0
"rev-a2574897-c06c-48ae-8470-5139f8ed1d7c",2,1,1,2,2.5,0
"rev-325acc9f-5eb3-4973-a5f9-d79a71e4c1d7",3,3,2,3,8.75,1
"rev-3d143a18-835c-47fc-aeb6-1ccec2d08456",2,2,1,2,3.75,0
"rev-e0cc842d-f85a-4e9a-98c6-7eac03069fb8",2,1,1,1,1.25,0
"rev-8d3ef2be-2812-498c-b4da-b4aa847e4433",3,3,3,3,10,1
"rev-f430ca7a-a0d4-4a45-b6d4-b76c3fa63850",3,1,2,2,5,1
"rev-8d6fd3ad-8e5a-4eed-8e80-e705eeb815e9",2,1,1,1,1.25,0
"rev-817fcb6c-ab8f-46ed-a5c5-91d87d798ac3",3,1,1,2,3.75,0
"rev-df91b789-0bd8-4fa8-94d2-a6304308110d",3,3,1,2,6.25,1
"rev-c47c0ca7-e849-4897-81fc-edafcd16dfdd",1,1,1,1,0,0
"rev-45eb7909-a00a-420b-927d-0a322a969372",2,1,1,1,1.25,0
"rev-e45d040d-d0e7-4c40-a645-1b9d3bfcd440",3,3,2,3,8.75,1
"rev-b05b7b8a-e671-4612-bf22-c0ef7ae3e433",3,1,1,1,2.5,0
"rev-499edcd8-b76e-4516-89cf-f8c6e590f780",2,1,1,1,1.25,0
"rev-3567c62f-8855-4b92-b3f0-f94fb009cbdd",2,1,1,2,2.5,0
"rev-6f4267f6-dc79-4b86-b796-d08bc6e8cd39",2,1,1,1,1.25,0
"rev-b466acc2-8159-4c57-963e-4863353c8aed",2,1,1,2,2.5,0
"rev-0269c960-ccb7-434b-a1f9-ef03a8b3a6b2",3,3,1,3,7.5,1
"rev-ce27e891-542c-4c25-8f02-f4dce3ff9914",2,1,3,2,5,1
"rev-93b001a6-20de-47a6-816b-0a51a592310c",3,1,1,2,3.75,0
"rev-a4f88291-18b1-467a-add8-2e07d39a8d38",3,3,3,3,10,1
"rev-1655aa1d-6e28-412d-b75c-642ccf8e4eb8",2,1,1,2,2.5,0
"rev-4aebf057-7ea2-46bd-94ba-327455e0756c",2,1,1,1,1.25,0
"rev-4d58d05d-de60-446d-973f-bf0f5f00097c",3,3,1,1,5,1
"rev-c6ff3e69-2358-4b0f-82f1-642323db8912",3,3,3,3,10,1
"rev-a49740e3-ab13-4a31-a353-875b730a5b8a",2,2,1,2,3.75,0
"rev-578e3177-26cc-44c7-abc8-726160a2900a",1,1,1,1,0,0
"rev-e642f5e7-2a55-49a5-b955-5895a920c770",2,3,1,1,3.75,0
"rev-71b1004d-3573-4d60-b1d0-11fad9e1be4a",3,3,3,3,10,1
"rev-f4ea209c-ed15-4853-838a-24a4704c15b8",3,2,1,2,5,1
"rev-d7b90fbf-8d82-48c8-a2ab-820296407f02",2,1,1,2,2.5,0
"rev-575e6ce5-e81e-43bb-a49a-a1c1b6f15f76",3,3,2,2,7.5,1
"rev-2c9fb8ec-6a58-43b6-b9df-e7e315638c1b",3,1,1,3,5,1
"rev-4349a9ad-4764-49d7-9743-75b855bb1cdf",2,1,1,1,1.25,0
"rev-e47fcfe8-699d-40a9-bfd5-7b71c0d78fb3",2,1,1,1,1.25,0
"rev-b4334a78-6ef8-480c-b315-6e0fa27640a4",2,1,1,1,1.25,0
"rev-fa302ef4-3665-43e5-8b01-72eca4d21de3",2,1,1,3,3.75,0
"rev-8907e01b-0732-45ba-97b5-fa6ccd884f27",3,3,2,3,8.75,1
"rev-984b398b-e92c-44b6-9676-312739dabfbe",2,1,1,1,1.25,0
"rev-0e3bb1fa-0d15-4475-ae93-71b96dc7f6bd",3,3,1,2,6.25,1
"rev-5f77f986-c3b2-4595-9852-e9de9e9bbbb1",3,1,1,3,5,1
"rev-94c9eb29-f6e7-482f-aa6b-eeb32a91475e",2,1,1,2,2.5,0
"rev-ae0d7923-a03d-48df-931c-6a1c73fd1d47",3,3,2,3,8.75,1
"rev-cefce8ce-0b65-42ac-ada6-86168922283f",2,1,1,2,2.5,0
"rev-2c79b4ec-a470-484e-a5fe-b6d7c54e6c35",2,1,1,1,1.25,0
"rev-192f236c-50b2-4a0e-b008-7e23c5b26d2f",1,1,1,1,0,0
"rev-eb7bc902-2616-4bb4-aa22-f7b14c3ac7df",2,1,1,1,1.25,0
"rev-b8190170-73e8-442a-b490-80c8c8790053",3,3,1,2,6.25,1
"rev-5b380aab-a5d4-4a85-b387-857ed3ac10b9",1,1,1,1,0,0
"rev-83996427-cf9e-4ada-aab5-4d143f123f8c",3,3,1,2,6.25,1
"rev-19536879-85fb-4e29-b902-1382d1cdedc9",1,1,1,1,0,0
"rev-3967e9c7-5701-4715-8b82-98560a075708",3,1,1,2,3.75,0
"rev-d59ffdfe-3009-4d7a-b830-3f60ee132f9f",3,2,1,3,6.25,1
"rev-c37b9ce8-4cc7-43ea-9dc5-0a27a8395a7e",1,1,1,1,0,0
"rev-3c23efab-140d-4cb1-afd6-669f2863824d",3,3,1,3,7.5,1
"rev-954cc553-fc67-4bad-9ea1-f0ce79febdee",2,1,1,1,1.25,0
"rev-9f6685ab-8264-4df1-bf51-50b6890c96aa",2,2,3,3,7.5,1
"rev-227f7260-bd4d-4599-aefe-87cdd929ce63",3,1,1,3,5,1
"rev-74e4e601-3616-461f-9bb6-40460612e472",3,1,1,2,3.75,0
"rev-7a003f74-b76e-4edf-b688-e6358495f537",1,1,1,1,0,0
"rev-afec2b43-9eb1-43e1-95d0-cbd862e5db6c",2,1,1,2,2.5,0
"rev-20cce301-f723-4f41-8c15-83df91e4dde9",2,1,1,1,1.25,0
"rev-06131e0c-536b-4a0b-99da-20def8948373",2,1,1,2,2.5,0
"rev-b3568369-c633-4ff4-81fe-388f7cd48e4a",3,1,1,2,3.75,0
"rev-36637965-b092-4f06-88e1-668dcb1fa0f9",2,1,1,1,1.25,0
"rev-f69c44e7-2acb-4778-a182-adf6bf16e92f",3,3,2,3,8.75,1
"rev-c46557be-005f-49c7-9aba-846fc64f56c4",2,1,1,3,3.75,0
"rev-1b0c5ea0-c285-4805-8462-3ab598834d59",3,3,2,3,8.75,1
"rev-02dcf275-007a-45c7-abc2-ec4e7ec751b1",3,1,1,2,3.75,0
"rev-86fedf6a-a800-463a-9807-8e3668caa62a",3,2,1,2,5,1
"rev-fef8da1a-0d00-492e-8208-cc3d235af8b4",2,1,2,2,3.75,0
"rev-fe0aaebf-0d88-4583-8cf1-8a382426e8f6",2,1,1,2,2.5,0
"rev-4ac6310f-04ce-4692-8972-f34bccc3a5b9",2,2,1,3,5,1
"rev-267a90b7-08aa-4815-aac3-f29e682d7778",2,1,1,2,2.5,0
"rev-41f12572-f0df-4edf-a8c7-d5ddc7e5e6cd",3,1,1,2,3.75,0
"rev-af63bf17-7302-4099-b5e7-8f3fe57d533b",2,1,1,1,1.25,0
"rev-e523017b-f509-4716-9d50-994b263e2a61",3,3,1,3,7.5,1
"rev-cc584b29-42ad-41b3-b20b-6e56b0c557d6",3,3,1,2,6.25,1
"rev-89e8860e-93bd-48a6-81e0-a98522e4515b",2,1,1,1,1.25,0
"rev-8e1d1baa-863d-4f68-927e-c76dc50f2788",1,1,1,1,0,0
"rev-908a72ac-e39e-4c9b-9381-5655a023e8e4",3,1,1,2,3.75,0
"rev-776d5448-f4ec-4db9-a962-191bbbf811d5",2,2,1,2,3.75,0
"rev-04c234e7-b16b-4ef2-b71d-6c628d522190",1,1,1,1,0,0
"rev-8e422716-2b8a-4475-aa60-eefe10140131",3,3,2,3,8.75,1
"rev-a98b80ce-4713-42c3-bf51-396ffff367db",3,1,1,1,2.5,0
"rev-fd0ae138-3c62-4472-be73-b3e1d635447c",3,1,1,3,5,1
"rev-c7c3f281-7921-47cb-bbf0-92670c8454e6",2,1,1,1,1.25,0
"rev-24fc1490-be00-4d1f-889b-a58d2dd68b5b",2,1,1,2,2.5,0
"rev-b6035b54-fce7-4a6d-b526-963289fc465f",2,1,2,2,3.75,0
"rev-941dfdcf-c7df-49af-b904-91569c74c4d9",1,1,1,1,0,0
"rev-20b3cbff-d93f-43d8-b3e6-51f09acd7aa6",2,2,1,2,3.75,0
"rev-0dfde236-94ab-452c-9a3d-94d2dca28160",2,1,1,1,1.25,0
"rev-a350450f-a521-4181-be4f-634b404c6583",2,1,1,1,1.25,0
"rev-7d9e7d2e-d02b-4db0-bcb8-543eb8624cc6",2,1,1,1,1.25,0
"rev-a4a5eeca-41a8-4689-b5ff-fc34ba25ae39",3,3,2,3,8.75,1
"rev-d7f48cc6-96b1-473d-8ef2-e81456348fc7",1,1,1,1,0,0
"rev-717ba29c-cfbd-4a47-b05e-d88b5871e15f",2,2,1,3,5,1
"rev-aef91920-a3e6-43a4-8f16-324605b33773",1,1,1,1,0,0
"rev-95fa3d9a-bbad-467e-a5b5-2269c3eaf9e0",3,3,1,3,7.5,1
